コタ,コタ株式会社は、京都府久世郡久御山町に本社を置くシャンプー、リンス、整髪料などの美容室向け頭髪用化粧品を製造販売する企業。
コニシ,"コニシ株式会社（Konishi Co., Ltd.）は、大阪府大阪市中央区道修町と東京都千代田区神田錦町に本社を置く接着剤の製造販売をおこなう企業である。みどり会の会員企業である。"
ザ・ボディショップ,ザ・ボディショップ (The Body Shop) は、イギリスウェスト・サセックス州リトルハンプトン(en:Littlehampton)に本社を置く化粧品メーカーである。2006年には、ロレアルに買収された。なお、日本における製品の販売は、イオンが出資するイオンフォレストがヘッドフランチャイジーとして行っており、1990年に日本第1号店が東京都渋谷区神宮前に「表参道店」として出店された。
サカタインクス,サカタインクス株式会社は、大阪市西区に本社を置く日本の化学メーカー。
サロン_ド_フルベール,株式会社サロン ド フルベール（英: SALON DE FLOUVEIL Corporation）は、大阪市西区西本町に本社を置いていた、訪問販売制の宅配用化粧品・医薬部外品・健康食品を扱う企業である。 シンボルマークは「メビウス」。
サンアロマー,サンアロマー株式会社（英文名称SunAllomer Ltd.）は、ポリプロピレン樹脂の製造・加工・販売を行う化学メーカー。バセル・インターナショナル・ホールディングズ (50%) とエスディーケイ・サンライズ投資 (50%) の合弁会社。エスディーケイ・サンライズ投資は、昭和電工 (65%) と JX日鉱日石エネルギー (35%) の合弁会社である。実質的にライオンデルバセルと昭和電工、 JX日鉱日石エネルギーの合弁事業であると言える。
サンエー化研,"株式会社サンエー化研（さんえーかけん、Sun A.Kaken Co., Ltd.）は、プラスチック複合加工製品メーカー。1942年（昭和17年）設立。"
サンケイ化学,"サンケイ化学株式会社（サンケイかがく、英: SANKEI CHEMICAL CO., LTD.）は、鹿児島県鹿児島市に本社を置き、農薬類の製造を専業とする化学会社である。福岡証券取引所単独上場銘柄のひとつである（証券コードは4995）。"
サンスター,サンスター株式会社（Sunstar Inc.）は、日用品・トイレタリー用品メーカーである。本社は大阪府高槻市に所在。みどり会の会員企業である。かつては、大阪証券取引所に上場していた。
サンデーペイント,"サンデーペイント株式会社（英称：SUNDAY PAINT CO.,LTD.）は、大阪市此花区に本社を置く、家庭用塗料の製造販売をおこなう企業である。"
サンノプコ,サンノプコは、京都府京都市に本社を置く三洋化成工業株式会社直系の化学メーカーである。
シーアイ化成,"シーアイ化成株式会社（シーアイかせい、英文社名:C.I.Kasei CO.,LTD.）は、伊藤忠グループの農業用フィルム、化粧シート、包装用収縮フィルムのメーカーである。"
シーケム,"株式会社シーケム（英文社名 C-Chem Co., Ltd.）は、コールタール製品を製造する化学メーカーである。"
シーピー化成,シーピー化成株式会社（シーピーかせい）は、岡山県井原市にある食品用トレー・食品包装資材を製造する企業。1999年（平成11年）にISO9002を取得。2002年（平成14年）にISO9001:2000へ移行。
